This list contains all games supported by FB Alpha.

8159 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| pce_splatth	|  	| Splatterhouse						| 		| 1990	| Namcot	| PC Engine	| 					|
| tg_splatth	|  	| Splatterhouse						| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| md_splatth2	|  	| Splatterhouse 2 (Euro)				| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_splatth2u	|  	| Splatterhouse 2 (USA)					| md_splatth2	| 1992	| Namco		| Sega Megadrive| 					|
| md_splatth3	|  	| Splatterhouse 3 (USA)					| 		| 1993	| Namco		| Sega Megadrive| 					|
| md_splatth2j	|  	| Splatterhouse Part 2 (Jpn)				| md_splatth2	| 1992	| Namcot	| Sega Megadrive| 					|
| md_splatth3j	|  	| Splatterhouse Part 3 (Jpn, Kor)			| md_splatth3	| 1993	| Namcot	| Sega Megadrive| 					|
| md_spongbob	|  	| Sponge Bob (Rus)					| md_coolspot	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_sportg	|  	| Sport Games (Bra)					| 		| 199?	| Tec Toy	| Sega Megadrive| 					|
| md_sporttbb	|  	| Sports Talk Baseball (USA)				| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_spotgo	|  	| Spot Goes to Hollywood (Euro)				| 		| 1996	| Virgin Interac| Sega Megadrive| 					|
| md_spotgou	|  	| Spot Goes to Hollywood (USA)				| md_spotgo	| 1995	| Acclaim Entert| Sega Megadrive| 					|
| springer	|  	| Springer						| 		| 1982	| Orca		| Miscellaneous	| 					|
| md_spykids4	|  	| Spy Kids 4 - All The Time In The World (Rus)		| md_dinotale	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| squash	|  	| Squash (Ver. 1.0)					| 		| 1992	| Gaelco	| Miscellaneous	| 					|
| md_squirrel	|  	| Squirrel King (Chi)					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| stadhr96j	|  	| Stadium Hero '96 (Japan, EAD)				| stadhr96	| 1996	| Data East Corp| DECO MLC	| 					|
| stadhr96u	|  	| Stadium Hero '96 (USA, EAH)				| stadhr96	| 1996	| Data East Corp| DECO MLC	| 					|
| stadhr96	|  	| Stadium Hero '96 (World, EAJ)				| 		| 1996	| Data East Corp| DECO MLC	| 					|
| stagger1	|  	| Stagger I (Japan)					| 		| 1998	| Afega		| NMK16		| 					|
| stakwin	|  	| Stakes Winner / Stakes Winner - GI kinzen seiha e no m| 		| 1995	| Saurus	| Neo Geo MVS	| 					|
| stakwin2	|  	| Stakes Winner 2					| 		| 1996	| Saurus	| Neo Geo MVS	| 					|
| md_starctrl	|  	| Star Control (USA)					| 		| 1991	| Ballistic	| Sega Megadrive| 					|
| md_starcrus	|  	| Star Cruiser (Jpn)					| 		| 1990	| NCS		| Sega Megadrive| 					|
| starfght	|  	| Star Fighter						| galaxian	| 1979	| Juetel	| Galaxian	| 					|
| starfgmc	|  	| Star Fighter (Moon Cresta bootleg)			| mooncrst	| 198?	| bootleg (Samyr| Galaxian	| 					|
| starfigh	|  	| Star Fighter (v1)					| 		| 1990	| SunA		| Miscellaneous	| 					|
| starjack	|  	| Star Jacker (Sega)					| 		| 1983	| Sega		| System 1	| 					|
| starjacks	|  	| Star Jacker (Stern)					| starjack	| 1983	| Sega		| System 1	| 					|
| starrkr	|  	| Star Raker						| brdrline	| 1981	| Sega		| Vic Dual	| No sound				|
| startrks	|  	| Star Trek (Head On hardware)				| 		| 198?	| bootleg (Sidam| Vic Dual	| No sound				|
| md_stds9	|  	| Star Trek - Deep Space Nine - Crossroads of Time (Euro| 		| 1995	| Virgin Interac| Sega Megadrive| 					|
| md_stds9u	|  	| Star Trek - Deep Space Nine - Crossroads of Time (USA)| md_stds9	| 1995	| Playmates Inte| Sega Megadrive| 					|
| md_sttngp04	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp03	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp02	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp01	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp06	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttngp05	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttnga	|  	| Star Trek - The Next Generation - Echoes from the Past| md_sttng	| 1994	| Sega		| Sega Megadrive| 					|
| md_sttng	|  	| Star Trek - The Next Generation - Echoes from the Past| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_starwars	|  	| Star Wars (Rus)					| md_elimdown	| 199?	| Glorysun	| Sega Megadrive| 					|
| md_starjedi	|  	| Star Wars Jedi (Rus)					| md_wolfchld	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_starfl1	|  	| Starflight (Euro, USA)				| md_starfl	| 1991	| Electronic Art| Sega Megadrive| 					|
| md_starfl	|  	| Starflight (Euro, USA, v1.1)				| 		| 1991	| Electronic Art| Sega Megadrive| 					|
| md_stargatep	|  	| Stargate (Euro, Prototype)				| md_stargate	| 1994	| Acclaim Entert| Sega Megadrive| 					|
| md_stargate	|  	| Stargate (Euro, USA)					| 		| 1994	| Acclaim Entert| Sega Megadrive| 					|
| md_steelemp	|  	| Steel Empire (USA)					| md_empsteel	| 1992	| Flying Edge	| Sega Megadrive| 					|
| stlforce	|  	| Steel Force						| 		| 1994	| Electronic Dev| Miscellaneous	| 					|
| sgunnerj	|  	| Steel Gunner (Japan)					| sgunner	| 1990	| Namco		| System 2	| 					|
| sgunner	|  	| Steel Gunner (Rev B)					| 		| 1990	| Namco		| System 2	| 					|
| sgunner2j	|  	| Steel Gunner 2 (Japan, Rev A)				| sgunner2	| 1991	| Namco		| System 2	| 					|
| sgunner2	|  	| Steel Gunner 2 (US)					| 		| 1991	| Namco		| System 2	| 					|
| md_steeltal	|  	| Steel Talons (Euro, USA)				| 		| 1992	| Tengen	| Sega Megadrive| 					|
| md_steeltalj	|  	| Steel Talons (Jpn, Kor)				| md_steeltal	| 1993	| Tengen	| Sega Megadrive| 					|
| md_steeltalp	|  	| Steel Talons (USA, Prototype)				| md_steeltal	| 1992	| Tengen	| Sega Megadrive| 					|
| stera		|  	| Steraranger (Moon Cresta bootleg)			| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| md_renstim	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimu	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimup	|  	| Stimpy's Invention Starring Starring Ren Hoek & Stimpy| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| stinger	|  	| Stinger						| 		| 1983	| Seibu Denshi	| Miscellaneous	| 					|
| stinger2	|  	| Stinger (prototype?)					| stinger	| 1983	| Seibu Denshi	| Miscellaneous	| 					|
| md_stonprot	|  	| Stone Protectors (USA, Prototype)			| 		| 1994	| Vic Tokai	| Sega Megadrive| 					|
| stoneage	|  	| Stoneage (bootleg of Caveman Ninja)			| cninja	| 1991	| bootleg	| DECO IC16	| 					|
| stmbladej	|  	| Storm Blade (Japan)					| stmblade	| 1996	| Visco		| SSV		| 					|
| stmblade	|  	| Storm Blade (US)					| 		| 1996	| Visco		| SSV		| 					|
| md_strmlordj	|  	| Stormlord (Jpn)					| md_strmlord	| 1990	| Micro World	| Sega Megadrive| 					|
| md_strmlord	|  	| Stormlord (USA)					| 		| 1990	| RazorSoft	| Sega Megadrive| 					|
| strfbomb	|  	| Strafe Bomb						| scramble	| 1981	| Omni		| Galaxian	| 					|
| pce_stratego	|  	| Stratego						| 		| 1992	| Victor Interac| PC Engine	| 					|
| stratgyx	|  	| Strategy X						| 		| 1981	| Konami	| Galaxian	| 					|
| stratgys	|  	| Strategy X (Stern)					| stratgyx	| 1981	| Konami (Stern | Galaxian	| 					|
| stratvox	|  	| Stratovox						| speakres	| 1980	| [Sun Electroni| Route 16	| 					|
| stratvoxb	|  	| Stratovox (bootleg)					| speakres	| 1980	| bootleg	| Route 16	| 					|
| streakng	|  	| Streaking (set 1)					| 		| 1981	| Shoei		| Galaxian	| Bad Colours				|
| streaknga	|  	| Streaking (set 2)					| streakng	| 1981	| Shoei		| Galaxian	| Bad Colours				|
| sfj		|  	| Street Fighter (Japan) (protected)			| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfjan		|  	| Street Fighter (Japan, pneumatic buttons)		| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfp		|  	| Street Fighter (Prototype)				| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfua		|  	| Street Fighter (US set 2) (protected)			| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sf		|  	| Street Fighter (US, set 1)				| 		| 1987	| Capcom	| Miscellaneous	| 					|
| sfw		|  	| Street Fighter (World) (protected)			| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfan		|  	| Street Fighter (World, pneumatic buttons)		| sf		| 1987	| Capcom	| Miscellaneous	| 					|
| sfach		| X	| Street Fighter Alpha (CPS Changer, 950727 Publicity US| sfzch		| 1995	| Capcom	| CPS Changer	| 					|
| sfar3		|  	| Street Fighter Alpha - warriors' dreams (950605 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfar2		|  	| Street Fighter Alpha - warriors' dreams (950627 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfau		|  	| Street Fighter Alpha - warriors' dreams (950627 USA)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfar1		|  	| Street Fighter Alpha - warriors' dreams (950718 Euro)	| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfad		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro P| sfa		| 1995	| bootleg	| CPS2		| 					|
| sfa		|  	| Street Fighter Alpha - warriors' dreams (950727 Euro)	| 		| 1995	| Capcom	| CPS2		| 					|
| sfaud		|  	| Street Fighter Alpha - warriors' dreams (950727 USA Ph| sfa		| 1995	| bootleg	| CPS2		| 					|
| sfa2		|  	| Street Fighter Alpha 2 (960229 Euro)			| 		| 1996	| Capcom	| CPS2		| 					|
| sfa2ur1	|  	| Street Fighter Alpha 2 (960306 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfa2u		|  	| Street Fighter Alpha 2 (960430 USA)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfa3us	|  	| Street Fighter Alpha 3 (980616 USA, SAMPLE Version)	| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3b		|  	| Street Fighter Alpha 3 (980629 Brazil)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3hr1	|  	| Street Fighter Alpha 3 (980629 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3ur1	|  	| Street Fighter Alpha 3 (980629 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3		|  	| Street Fighter Alpha 3 (980904 Euro)			| 		| 1998	| Capcom	| CPS2		| 					|
| sfa3h		|  	| Street Fighter Alpha 3 (980904 Hispanic)		| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfa3ud	|  	| Street Fighter Alpha 3 (980904 USA Phoenix Edition)	| sfa3		| 1998	| bootleg	| CPS2		| 					|
| sfa3u		|  	| Street Fighter Alpha 3 (980904 USA)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sf2amf	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf2	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf3	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf4	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf5	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf6	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf7	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2amf8	|  	| Street Fighter II - Champion Edition (Alpha Magic-F bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2em		|  	| Street Fighter II - The World Warrior (910129 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ua		|  	| Street Fighter II - The World Warrior (910206 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2eb		|  	| Street Fighter II - The World Warrior (910214 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ja		|  	| Street Fighter II - The World Warrior (910214 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ub		|  	| Street Fighter II - The World Warrior (910214 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ee		|  	| Street Fighter II - The World Warrior (910228 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ue		|  	| Street Fighter II - The World Warrior (910228 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jc		|  	| Street Fighter II - The World Warrior (910306 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uc		|  	| Street Fighter II - The World Warrior (910306 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ed		|  	| Street Fighter II - The World Warrior (910318 etc)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ud		|  	| Street Fighter II - The World Warrior (910318 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jf		|  	| Street Fighter II - The World Warrior (910411 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uf		|  	| Street Fighter II - The World Warrior (910411 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2		|  	| Street Fighter II - The World Warrior (910522 etc)	| 		| 1991	| Capcom	| CPS1		| 					|
| sf2jh		|  	| Street Fighter II - The World Warrior (910522 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ug		|  	| Street Fighter II - The World Warrior (910522 USA, rev| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2ui		|  	| Street Fighter II - The World Warrior (910522 USA, rev| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2uk		|  	| Street Fighter II - The World Warrior (911101 USA)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2j		|  	| Street Fighter II - The World Warrior (911210 Japan, C| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2j17	|  	| Street Fighter II - The World Warrior (911210 Japan, C| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jla	|  	| Street Fighter II - The World Warrior (911210 Japan, r| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2jl		|  	| Street Fighter II - The World Warrior (920312 Japan)	| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2rules	|  	| Street Fighter II - The World Warrior (bootleg with ru| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2b		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1992	| bootleg	| CPS1		| row scroll issues			|
| sf2b2		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2b3		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2b4		|  	| Street Fighter II - The World Warrior (bootleg, 910214| sf2		| 1991	| Capcom	| CPS1		| 					|
| sf2qp2	|  	| Street Fighter II - The World Warrior (Quicken bootleg| sf2		| 1991	| bootleg	| CPS1		| 					|
| sf2qp1	|  	| Street Fighter II - The World Warrior (Quicken Pt-I bo| sf2		| 1991	| bootleg	| CPS1		| 					|
| sf2stt	|  	| Street Fighter II - The World Warrior (STT, TAB Austri| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl2	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl3	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2ebbl	|  	| Street Fighter II - The World Warrior (TAB Austria boo| sf2		| 1992	| bootleg	| CPS1		| 					|
| sf2thndr	|  	| Street Fighter II - The World Warrior (Thunder Edition| sf2		| 1991	| bootleg	| CPS1		| 					|
| sf2thndr2	|  	| Street Fighter II - The World Warrior (Thunder Edition| sf2		| 1991	| bootleg	| CPS1		| 					|
| pce_sf2ce	|  	| Street Fighter II' - Champion Edition			| 		| 1993	| NEC Home Elect| PC Engine	| 					|
| sf2cebltw	|  	| Street Fighter II' - Champion Edition (920313 'Taiwan'| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeabl	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeab2	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeab3	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeab4	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceeab5	|  	| Street Fighter II' - Champion Edition (920313 etc boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuabl	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab2	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab3	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab4	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab5	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab6	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab7	|  	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab8	| D NW	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceuab9	| D NW	| Street Fighter II' - Champion Edition (920313 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cejabl	|  	| Street Fighter II' - Champion Edition (920322 Japan bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cejab2	|  	| Street Fighter II' - Champion Edition (920322 Japan bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceucbl	|  	| Street Fighter II' - Champion Edition (920803 USA boot| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2accp2	|  	| Street Fighter II' - Champion Edition (Accelerator Pt.| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2acc	|  	| Street Fighter II' - Champion Edition (Accelerator! bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2acca	|  	| Street Fighter II' - Champion Edition (Accelerator! bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2cebr	| X	| Street Fighter II' - Champion Edition (bootleg, Brazil| sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceh	| X	| Street Fighter II' - Champion Edition (bootleg, Hispan| sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2dkot2	|  	| Street Fighter II' - Champion Edition (Double K.O. Tur| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2bhh	|  	| Street Fighter II' - Champion Edition (Hungh-Hsi bootl| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2md		|  	| Street Fighter II' - Champion Edition (Magic Delta, bo| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2mega	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg| sf2ce		| 1992	| Mega Co	| CPS1		| 					|
| sf2mega2	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg| sf2ce		| 1992	| Mega Co	| CPS1		| 					|
| sf2rb		|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb2	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb3	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb4	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb5	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2rb6	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2red	|  	| Street Fighter II' - Champion Edition (Red Wave bootle| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2red2	|  	| Street Fighter II' - Champion Edition (Red Wave bootle| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2sl73a	|  	| Street Fighter II' - Champion Edition (Sheng Long v 7.| sf2ce		| 2013	| Drakon	| CPS1		| 					|
| sf2ceea	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2cet	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceua	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceja	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ce		|  	| Street Fighter II' - Champion Edition (street fighter | 		| 1992	| Capcom	| CPS1		| 					|
| sf2cejb	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceub	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2cejc	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2ceuc	|  	| Street Fighter II' - Champion Edition (street fighter | sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2tlona	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2tlonb	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2tlonc	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceupl	|  	| Street Fighter II' - Champion Edition (UPL bootleg)	| sf2ce		| 1992	| bootleg (UPL)	| CPS1		| 					|
| sf2v004	|  	| Street Fighter II' - Champion Edition (V004 bootleg se| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2v0042	|  	| Street Fighter II' - Champion Edition (V004 bootleg se| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2v0043	|  	| Street Fighter II' - Champion Edition (V004 bootleg se| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2yyc	|  	| Street Fighter II' - Champion Edition (YYC bootleg set| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2yyc2	|  	| Street Fighter II' - Champion Edition (YYC bootleg set| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2hfub	| D NW	| Street Fighter II' - Hyper Fighting (bootleg set 3, st| sf2hf		| 1992	| bootleg	| CPS1		| 					|
| sf2hf		|  	| Street Fighter II' - Hyper Fighting (street fighter 2'| 		| 1992	| Capcom	| CPS1		| 					|
| sf2hfu	|  	| Street Fighter II' - Hyper Fighting (street fighter 2'| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sf2mdt	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 1 | sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2mdta	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 2 | sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2mdtb	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 3 | sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2mdtc	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 4 | sf2ce		| 1992	| Playmark bootl| CPS1		| 					|
| md_sf2	|  	| Street Fighter II' - Special Champion Edition (Euro)	| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_sf2ics	|  	| Street Fighter II' - Special Champion Edition (Hack, C| md_sf2	| 2014	| 2014 Pyron & S| Sega Megadrive| 					|
| md_sf2u	|  	| Street Fighter II' - Special Champion Edition (USA)	| md_sf2	| 1993	| Capcom	| Sega Megadrive| 					|
| sf2koryu	|  	| Street Fighter II' - Xiang Long (bootleg set 1, 811102| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2koryu2	|  	| Street Fighter II' - Xiang Long (bootleg set 2, 811102| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2koryu3	|  	| Street Fighter II' - Xiang Long (bootleg set 3, 811102| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| md_sf2j	|  	| Street Fighter II' Plus (Jpn, Asia, Kor)		| md_sf2	| 1993	| Capcom	| Sega Megadrive| 					|
| md_sf2pir	|  	| Street Fighter II' Turbo (Pirate)			| md_sf2	| 1993?	| <unlicensed>	| Sega Megadrive| 					|
| sf2hfjb	|  	| Street Fighter II' Turbo - Hyper Fighting (bootleg set| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sf2hfjb2	|  	| Street Fighter II' Turbo - Hyper Fighting (bootleg set| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sf2hfj	|  	| Street Fighter II' Turbo - Hyper Fighting (street figh| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sf2dongb	|  	| Street Fighter II': Champion Edition (Dongfang Bubai p| sf2ce		| 1992	| bootleg	| CPS1		| 					|
| sf2ceb	|  	| Street Fighter II': Champion Edition (Playmark bootleg| sf2ce		| 1992	| bootleg (Playm| CPS1		| 					|
| sfiii2n	|  	| Street Fighter III 2nd Impact: Giant Attack (Asia 9709| sfiii2	| 1997	| Capcom	| CPS-3		| 					|
| sfiii2j	|  	| Street Fighter III 2nd Impact: Giant Attack (Japan 970| sfiii2	| 1997	| Capcom	| CPS-3		| 					|
| sfiii2	|  	| Street Fighter III 2nd Impact: Giant Attack (USA 97093| 		| 1997	| Capcom	| CPS-3		| 					|
| sfiii3r1	|  	| Street Fighter III 3rd Strike: Fight for the Future (E| sfiii3	| 1999	| Capcom	| CPS-3		| 					|
| sfiii3	|  	| Street Fighter III 3rd Strike: Fight for the Future (E| 		| 1999	| Capcom	| CPS-3		| 					|
